gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
946116747																										OBS189489587																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS189489587	OBS189489587		obsr286443		1											PRESENT																								2013	04	07																Canada		Alberta	Medicine Hat		Range Road 70													50.13179	-110.82364	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
946071338																										OBS189562980																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS189562980	OBS189562980		obsr317125		1											PRESENT																								2013	04	07																Canada		Alberta	Medicine Hat		Range Road 70													50.13179	-110.82364	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
945994458																										OBS189437017																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS189437017	OBS189437017		obsr284774		1											PRESENT																								2013	04	07																Canada		Alberta	Medicine Hat		Redcliff—RR70 (HWY1-TWP140)													50.125366	-110.82398	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
942526687																										OBS185042325																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS185042325	OBS185042325		obsr289749		1											PRESENT																								1988	07	06																Canada		Alberta	Medicine Hat		Sage Thrasher Breeding Site 1988													49.818935	-110.70442	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
941244327																										OBS183634611																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS183634611	OBS183634611		obsr346599		1											PRESENT																								2012	07	06																Canada		Alberta	Medicine Hat		Onefour													49.113	-110.469	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
941152486																										OBS183521026																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS183521026	OBS183521026		obsr115435		1											PRESENT																								1981	05	09																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
941013334																										OBS183227967																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS183227967	OBS183227967		obsr293962		2											PRESENT																								1993	06	12																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
940882170																										OBS183173411																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS183173411	OBS183173411		obsr241929		1											PRESENT																								1997	03	18																Canada		Ontario	Chatham-Kent		Wallaceburg													42.59429	-82.38356	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
939908185																										OBS182142283																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS182142283	OBS182142283		obsr337407		1											PRESENT																								2011	04	30																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
937910757																										OBS179732230																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS179732230	OBS179732230		obsr340851		1											PRESENT																								1997	04	01																Canada		Ontario	Chatham-Kent		Wallaceburg, Chatham-Kent County													42.59745	-82.38733	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
933938066																										OBS173076840																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173076840	OBS173076840		obsr109322													PRESENT																								1999	05	15																Canada		British Columbia	Metro Vancouver		Iona Island (General)													49.22133	-123.2111	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837130564																										OBS173075638																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173075638	OBS173075638		obsr149362		1											PRESENT																								2012	12	18																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837094996																										OBS172602929																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172602929	OBS172602929		obsr109670		1											PRESENT																								2012	12	14																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837068404																										OBS173781282																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS173781282	OBS173781282		obsr110280		1											PRESENT																								2012	12	09																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837063536																										OBS153455319																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS153455319	OBS153455319		obsr232412		1											PRESENT																								2012	05	17																Canada		British Columbia	Columbia-Shuswap		Bush Forest Service Road (Km 88; Bear Island)													51.782135	-117.67445	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837062946																										OBS172448181																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS172448181	OBS172448181		obsr22333		1											PRESENT																								2012	12	11																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837053481																										OBS158287604																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS158287604	OBS158287604		obsr95766		2											PRESENT																								2012	07	08																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
837031340																										OBS158045518																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS158045518	OBS158045518		obsr190695		1											PRESENT																								2012	07	05																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road													49.012547	-119.67308	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836953967																										OBS172546348																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172546348	OBS172546348		obsr108656		1											PRESENT																								2012	12	13																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836950885																										OBS172454372																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS172454372	OBS172454372		obsr56743		1											PRESENT																								2012	12	12																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836939182																										OBS172476655																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172476655	OBS172476655		obsr148312		1											PRESENT																								2012	12	12																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836934451																										OBS158287442																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS158287442	OBS158287442		obsr95766		1											PRESENT																								2012	07	08																Canada		British Columbia	Okanagan-Similkameen		Spotted Lake													49.07958	-119.56604	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836792692																										OBS173638322																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS173638322	OBS173638322		obsr120359		1											PRESENT																								2012	12	12																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836791580																										OBS172201787																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172201787	OBS172201787		obsr223237		1											PRESENT																								2012	12	09																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836780594																										OBS172389618																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS172389618	OBS172389618		obsr197331		1											PRESENT																								2012	09	30																Canada		Ontario	Norfolk		Long Point--Tip													42.54842	-80.04833	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836350884																										OBS172850124																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172850124	OBS172850124		obsr113983		1											PRESENT																								2012	12	16																Canada		British Columbia	Metro Vancouver		Boundary Bay -- 64th Street, Delta													49.04973	-123.04631	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
836214840																										OBS172838738																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS172838738	OBS172838738		obsr339616		1											PRESENT																								2012	12	16																Canada		British Columbia	Metro Vancouver		Boundary Bay - 64th-72nd Sts., Delta													49.050194	-123.037315	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
